#                             P           Q            P           Q
#                R                 6d-                      6d 
     1      1.1364E-08   1.9382E-19  9.9587E-15   4.6523E-21 -6.2622E-26
     2      1.1478E-08   1.9972E-19  1.0160E-14   4.7940E-21 -6.5178E-26
     3      1.1593E-08   2.0581E-19  1.0365E-14   4.9399E-21 -6.7838E-26
     4      1.1710E-08   2.1207E-19  1.0575E-14   5.0904E-21 -7.0606E-26
     5      1.1827E-08   2.1853E-19  1.0788E-14   5.2454E-21 -7.3486E-26
     6      1.1946E-08   2.2519E-19  1.1006E-14   5.4052E-21 -7.6484E-26
     7      1.2066E-08   2.3204E-19  1.1228E-14   5.5698E-21 -7.9604E-26
     8      1.2188E-08   2.3911E-19  1.1455E-14   5.7394E-21 -8.2851E-26
     9      1.2310E-08   2.4639E-19  1.1687E-14   5.9142E-21 -8.6231E-26
    10      1.2434E-08   2.5389E-19  1.1923E-14   6.0943E-21 -8.9749E-26
    11      1.2559E-08   2.6163E-19  1.2164E-14   6.2799E-21 -9.3411E-26
    12      1.2685E-08   2.6959E-19  1.2409E-14   6.4712E-21 -9.7222E-26
    13      1.2812E-08   2.7780E-19  1.2660E-14   6.6682E-21 -1.0119E-25
    14      1.2941E-08   2.8626E-19  1.2916E-14   6.8713E-21 -1.0532E-25
    15      1.3071E-08   2.9498E-19  1.3177E-14   7.0806E-21 -1.0961E-25
    16      1.3203E-08   3.0396E-19  1.3443E-14   7.2962E-21 -1.1409E-25
    17      1.3335E-08   3.1322E-19  1.3714E-14   7.5184E-21 -1.1874E-25
    18      1.3469E-08   3.2276E-19  1.3991E-14   7.7474E-21 -1.2359E-25
    19      1.3605E-08   3.3259E-19  1.4274E-14   7.9833E-21 -1.2863E-25
    20      1.3741E-08   3.4272E-19  1.4562E-14   8.2265E-21 -1.3388E-25
    21      1.3880E-08   3.5315E-19  1.4857E-14   8.4770E-21 -1.3934E-25
    22      1.4019E-08   3.6391E-19  1.5157E-14   8.7351E-21 -1.4503E-25
    23      1.4160E-08   3.7499E-19  1.5463E-14   9.0012E-21 -1.5094E-25
    24      1.4302E-08   3.8641E-19  1.5775E-14   9.2753E-21 -1.5710E-25
    25      1.4446E-08   3.9818E-19  1.6094E-14   9.5578E-21 -1.6351E-25
    26      1.4591E-08   4.1030E-19  1.6419E-14   9.8489E-21 -1.7019E-25
    27      1.4738E-08   4.2280E-19  1.6751E-14   1.0149E-20 -1.7713E-25
    28      1.4886E-08   4.3567E-19  1.7089E-14   1.0458E-20 -1.8436E-25
    29      1.5036E-08   4.4894E-19  1.7434E-14   1.0776E-20 -1.9188E-25
    30      1.5187E-08   4.6261E-19  1.7787E-14   1.1105E-20 -1.9971E-25
    31      1.5339E-08   4.7670E-19  1.8146E-14   1.1443E-20 -2.0786E-25
    32      1.5493E-08   4.9122E-19  1.8513E-14   1.1791E-20 -2.1635E-25
    33      1.5649E-08   5.0618E-19  1.8886E-14   1.2150E-20 -2.2517E-25
    34      1.5806E-08   5.2159E-19  1.9268E-14   1.2520E-20 -2.3436E-25
    35      1.5965E-08   5.3748E-19  1.9657E-14   1.2902E-20 -2.4393E-25
    36      1.6126E-08   5.5384E-19  2.0054E-14   1.3295E-20 -2.5388E-25
    37      1.6288E-08   5.7071E-19  2.0459E-14   1.3699E-20 -2.6424E-25
    38      1.6452E-08   5.8809E-19  2.0873E-14   1.4117E-20 -2.7503E-25
    39      1.6617E-08   6.0600E-19  2.1294E-14   1.4547E-20 -2.8625E-25
    40      1.6784E-08   6.2446E-19  2.1725E-14   1.4990E-20 -2.9793E-25
    41      1.6953E-08   6.4347E-19  2.2163E-14   1.5446E-20 -3.1009E-25
    42      1.7123E-08   6.6307E-19  2.2611E-14   1.5916E-20 -3.2274E-25
    43      1.7295E-08   6.8326E-19  2.3068E-14   1.6401E-20 -3.3591E-25
    44      1.7469E-08   7.0407E-19  2.3534E-14   1.6901E-20 -3.4962E-25
    45      1.7644E-08   7.2551E-19  2.4009E-14   1.7415E-20 -3.6389E-25
    46      1.7822E-08   7.4761E-19  2.4494E-14   1.7946E-20 -3.7874E-25
    47      1.8001E-08   7.7037E-19  2.4989E-14   1.8492E-20 -3.9420E-25
    48      1.8182E-08   7.9384E-19  2.5494E-14   1.9055E-20 -4.1029E-25
    49      1.8364E-08   8.1801E-19  2.6009E-14   1.9636E-20 -4.2703E-25
    50      1.8549E-08   8.4292E-19  2.6535E-14   2.0234E-20 -4.4446E-25
    51      1.8735E-08   8.6859E-19  2.7071E-14   2.0850E-20 -4.6259E-25
    52      1.8924E-08   8.9505E-19  2.7617E-14   2.1485E-20 -4.8147E-25
    53      1.9114E-08   9.2230E-19  2.8175E-14   2.2139E-20 -5.0112E-25
    54      1.9306E-08   9.5039E-19  2.8745E-14   2.2814E-20 -5.2157E-25
    55      1.9500E-08   9.7934E-19  2.9325E-14   2.3508E-20 -5.4286E-25
    56      1.9696E-08   1.0092E-18  2.9918E-14   2.4224E-20 -5.6501E-25
    57      1.9894E-08   1.0399E-18  3.0522E-14   2.4962E-20 -5.8807E-25
    58      2.0094E-08   1.0716E-18  3.1139E-14   2.5722E-20 -6.1207E-25
    59      2.0296E-08   1.1042E-18  3.1768E-14   2.6506E-20 -6.3705E-25
    60      2.0500E-08   1.1378E-18  3.2409E-14   2.7313E-20 -6.6305E-25
    61      2.0706E-08   1.1725E-18  3.3064E-14   2.8145E-20 -6.9011E-25
    62      2.0914E-08   1.2082E-18  3.3732E-14   2.9002E-20 -7.1827E-25
    63      2.1124E-08   1.2450E-18  3.4413E-14   2.9885E-20 -7.4758E-25
    64      2.1336E-08   1.2829E-18  3.5109E-14   3.0795E-20 -7.7809E-25
    65      2.1551E-08   1.3220E-18  3.5818E-14   3.1733E-20 -8.0985E-25
    66      2.1768E-08   1.3622E-18  3.6541E-14   3.2699E-20 -8.4290E-25
    67      2.1986E-08   1.4037E-18  3.7280E-14   3.3695E-20 -8.7729E-25
    68      2.2207E-08   1.4465E-18  3.8033E-14   3.4721E-20 -9.1310E-25
    69      2.2430E-08   1.4905E-18  3.8801E-14   3.5779E-20 -9.5036E-25
    70      2.2656E-08   1.5359E-18  3.9585E-14   3.6868E-20 -9.8915E-25
    71      2.2884E-08   1.5827E-18  4.0385E-14   3.7991E-20 -1.0295E-24
    72      2.3114E-08   1.6309E-18  4.1200E-14   3.9148E-20 -1.0715E-24
    73      2.3346E-08   1.6805E-18  4.2033E-14   4.0340E-20 -1.1153E-24
    74      2.3580E-08   1.7317E-18  4.2882E-14   4.1569E-20 -1.1608E-24
