      4.91867119        0.968274   
      6.15268110        0.000000   
      6.15268111        0.000000   
      6.25542458        0.000000   
      6.25542458        0.000000   
      6.25542458        0.000000   
      6.68384945        0.000077   
      7.22751329        0.000285   
      7.22751329        0.000285   
      9.38234188        0.028266   
     10.30604453        0.000023   
     10.59735659        0.000159   
     10.59735659        0.000159   
     15.06563306        0.000097   
     15.06810463        0.000533   
     16.02813680        0.002713   
     16.02813680        0.002713   
     18.78947221        0.000183   
     18.87315674        0.644350   
     18.87315681        0.644350   
     19.16949421        0.133327   
     19.16949431        0.133327   
     19.68912821        0.006490   
     20.30886392        0.008062   
     20.30886396        0.008062   
     20.52653952        0.094185   
     20.52653952        0.094185   
     21.13000459        0.000000   
     21.13000461        0.000000   
     21.44871095        0.000000   
     21.44871096        0.000000   
     21.52849527        0.000000   
     21.52849528        0.000000   
     21.52849529        0.000000   
     21.75908982        0.000000   
     21.88569176        0.000312   
     22.26714091        0.002396   
     22.32782888        0.000000   
     22.32782889        0.000000   
     22.32782889        0.000000   
     22.35588416        0.000000   
     22.35588416        0.000000   
     22.39102752        0.002273   
     22.39102752        0.002273   
     22.61909528        0.000543   
     22.71870537        0.000000   
     22.71870538        0.000000   
     22.71870539        0.000000   
     23.83309330        0.000003   
     23.83309331        0.000003   
     23.92865278        0.001829   
     24.07244944        0.000000   
     24.07244945        0.000000   
     24.79655635        0.000230   
     24.79655639        0.000230   
     24.93543749        0.263341   
     25.12679817        0.607519   
     25.89822960        0.000051   
     25.89822960        0.000051   
     26.22589636        0.083463   
     26.22589638        0.083463   
     26.40218819        0.000000   
     26.40218820        0.000000   
     26.52662457        0.000000   
     26.52662457        0.000000   
     26.52662457        0.000000   
     26.61633831        0.001824   
     26.61633833        0.001824   
     26.70871463        0.000000   
     26.70871465        0.000000   
     26.76120517        0.000331   
     26.88126500        0.000000   
     26.88126500        0.000000   
     26.88126501        0.000000   
     26.89840338        0.000000   
     26.89840338        0.000000   
     26.93517796        0.000290   
     27.10054376        0.000001   
     27.10054376        0.000001   
     27.10054378        0.000001   
     27.14321391        0.000098   
