#                             P           Q
#                R                 5s 
   100      7.0822E-08   5.0986E-07 -5.6902E-11
   101      7.1534E-08   5.1499E-07 -5.8052E-11
   102      7.2253E-08   5.2016E-07 -5.9224E-11
   103      7.2979E-08   5.2539E-07 -6.0421E-11
   104      7.3712E-08   5.3067E-07 -6.1641E-11
   105      7.4453E-08   5.3600E-07 -6.2887E-11
   106      7.5201E-08   5.4139E-07 -6.4157E-11
   107      7.5957E-08   5.4683E-07 -6.5453E-11
   108      7.6721E-08   5.5233E-07 -6.6775E-11
   109      7.7492E-08   5.5788E-07 -6.8124E-11
   110      7.8270E-08   5.6348E-07 -6.9501E-11
   111      7.9057E-08   5.6915E-07 -7.0905E-11
   112      7.9852E-08   5.7487E-07 -7.2337E-11
   113      8.0654E-08   5.8064E-07 -7.3798E-11
   114      8.1465E-08   5.8648E-07 -7.5289E-11
   115      8.2283E-08   5.9237E-07 -7.6810E-11
   116      8.3110E-08   5.9833E-07 -7.8362E-11
   117      8.3946E-08   6.0434E-07 -7.9945E-11
   118      8.4789E-08   6.1042E-07 -8.1560E-11
   119      8.5641E-08   6.1655E-07 -8.3207E-11
   120      8.6502E-08   6.2275E-07 -8.4888E-11
   121      8.7371E-08   6.2901E-07 -8.6603E-11
   122      8.8250E-08   6.3533E-07 -8.8352E-11
   123      8.9137E-08   6.4171E-07 -9.0137E-11
   124      9.0032E-08   6.4816E-07 -9.1958E-11
   125      9.0937E-08   6.5468E-07 -9.3816E-11
   126      9.1851E-08   6.6125E-07 -9.5711E-11
   127      9.2774E-08   6.6790E-07 -9.7645E-11
   128      9.3707E-08   6.7461E-07 -9.9617E-11
   129      9.4648E-08   6.8139E-07 -1.0163E-10
   130      9.5600E-08   6.8824E-07 -1.0368E-10
   131      9.6560E-08   6.9516E-07 -1.0578E-10
   132      9.7531E-08   7.0214E-07 -1.0791E-10
   133      9.8511E-08   7.0920E-07 -1.1009E-10
   134      9.9501E-08   7.1633E-07 -1.1232E-10
   135      1.0050E-07   7.2353E-07 -1.1459E-10
   136      1.0151E-07   7.3080E-07 -1.1690E-10
   137      1.0253E-07   7.3814E-07 -1.1926E-10
   138      1.0356E-07   7.4556E-07 -1.2167E-10
   139      1.0460E-07   7.5306E-07 -1.2413E-10
   140      1.0565E-07   7.6062E-07 -1.2664E-10
   141      1.0672E-07   7.6827E-07 -1.2920E-10
   142      1.0779E-07   7.7599E-07 -1.3181E-10
   143      1.0887E-07   7.8379E-07 -1.3447E-10
   144      1.0997E-07   7.9167E-07 -1.3719E-10
