     16.18874926        0.997525    0.000000
     36.76293070        0.004563    0.000000
     36.76293070        0.004563    0.000000
     36.76293070        0.004563    0.000000
     36.76293070        0.004563    0.000000
     36.76293070        0.004563    0.000000
     36.76293070        0.004563    0.000000
     36.76293071        0.004563    0.000000
     36.76293071        0.004563    0.000000
     36.76293071        0.004563    0.000000
     37.68170510        0.000000    0.000000
     37.68170510        0.000000    0.000000
     37.68170510        0.000000    0.000000
     37.68170510        0.000000    0.000000
     37.68170510        0.000000    0.000000
     37.68170510        0.000000    0.000000
     37.68170511        0.000000    0.000000
     37.68170511        0.000000    0.000000
     37.68170511        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170512        0.000000    0.000000
     37.68170513        0.000000    0.000000
     37.68170513        0.000000    0.000000
     37.68170513        0.000000    0.000000
     37.68170513        0.000000    0.000000
     37.68170513        0.000000    0.000000
     37.68170513        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928671        0.000000    0.000000
     39.20928672        0.000000    0.000000
     39.20928672        0.000000    0.000000
     39.20928672        0.000000    0.000000
     39.20928673        0.000000    0.000000
     39.20928673        0.000000    0.000000
     39.20928673        0.000000    0.000000
     39.20928674        0.000000    0.000000
     39.20928674        0.000000    0.000000
     39.20928674        0.000000    0.000000
     39.21239960        0.000000    0.000000
     39.21239961        0.000000    0.000000
     39.21239961        0.000000    0.000000
     39.21239963        0.000000    0.000000
     39.21239963        0.000000    0.000000
     39.26848975        0.000000    0.000000
     39.26848975        0.000000    0.000000
     39.26848977        0.000000    0.000000
     39.26848977        0.000000    0.000000
     39.26848977        0.000000    0.000000
     39.26848978        0.000000    0.000000
     39.26848978        0.000000    0.000000
     40.24949836        0.788541    0.000000
     40.24949836        0.788541    0.000000
     40.24949836        0.788541    0.000000
     40.24949837        0.788541    0.000000
     40.24949837        0.788541    0.000000
     40.24949837        0.788541    0.000000
     40.24949840        0.788541    0.000000
     40.24949840        0.788541    0.000000
     40.24949840        0.788541    0.000000
     40.73715774        0.822058    0.000000
     40.73715776        0.822058    0.000000
     40.73715780        0.822058    0.000000
     42.39802328        0.007405    0.000000
     42.39802328        0.007405    0.000000
     42.39802702        0.007405    0.001010
     43.29043243        0.000001    0.000000
     43.29043243        0.000001    0.000000
     43.29043243        0.000001    0.000000
     43.29043243        0.000001    0.000000
     43.29043243        0.000001    0.000000
     43.29043245        0.000001    0.000000
     43.29043245        0.000001    0.000000
     43.29043245        0.000001    0.000000
     43.29043246        0.000001    0.000000
     43.29043246        0.000001    0.000000
     43.29043246        0.000001    0.000000
     43.29043246        0.000001    0.000000
     43.29043246        0.000001    0.000000
     43.29060869        0.000001    0.005925
     43.29060896        0.000001    0.005930
     43.62622248        0.000198    0.000000
     43.62622249        0.000198    0.000051
     43.62622250        0.000198    0.000000
     43.62622250        0.000198    0.000000
     43.62622251        0.000198    0.000062
     43.85804173        0.000220    0.000000
     43.85804173        0.000220    0.000000
     43.85804173        0.000220    0.000000
     43.85804175        0.000220    0.000000
     43.85804175        0.000220    0.000000
     43.85804175        0.000220    0.000000
     43.85804175        0.000220    0.000000
     43.85804175        0.000220    0.000000
     43.85804175        0.000220    0.000000
     44.25353971        0.001368    0.000000
     44.25353972        0.001368    0.000000
     44.25353973        0.001368    0.000000
     45.06500543        0.001999    0.000000
     48.75012263        0.167480    0.000000
     48.75012263        0.167480    0.000000
     48.75012263        0.167480    0.000000
     48.75012266        0.167480    0.000000
     48.75012266        0.167480    0.000000
     48.75012266        0.167480    0.000000
     48.75012270        0.167480    0.000000
     48.75012270        0.167480    0.000000
     48.75012270        0.167480    0.000000
     48.94487173        0.138129    0.000000
     48.94487175        0.138129    0.000000
     48.94487180        0.138129    0.000000
     49.97076583        0.003254    0.000000
     49.97076583        0.003254    0.000000
     49.97842315        0.003277    0.041773
     50.30064869        0.000000    0.000000
     50.30064869        0.000000    0.000000
     50.30064869        0.000000    0.000000
     50.30064869        0.000000    0.000000
     50.30064869        0.000000    0.000000
     50.30064871        0.000000    0.000000
     50.30064871        0.000000    0.000000
