    92      2.4843E-07   1.5401E-05 -2.3967E-09   3.6246E-06 -5.6411E-10   1.3831E-11  7.7558E-08   1.7366E-12 -1.6217E-16
    93      2.5093E-07   1.5556E-05 -2.4451E-09   3.6610E-06 -5.7551E-10   1.4110E-11  7.8338E-08   1.7717E-12 -1.6710E-16
    94      2.5345E-07   1.5712E-05 -2.4945E-09   3.6978E-06 -5.8713E-10   1.4395E-11  7.9125E-08   1.8075E-12 -1.7219E-16
    95      2.5600E-07   1.5870E-05 -2.5449E-09   3.7350E-06 -5.9899E-10   1.4686E-11  7.9920E-08   1.8440E-12 -1.7744E-16
    96      2.5857E-07   1.6030E-05 -2.5963E-09   3.7725E-06 -6.1109E-10   1.4983E-11  8.0724E-08   1.8812E-12 -1.8284E-16
    97      2.6117E-07   1.6191E-05 -2.6487E-09   3.8104E-06 -6.2344E-10   1.5285E-11  8.1535E-08   1.9192E-12 -1.8841E-16
    98      2.6379E-07   1.6354E-05 -2.7023E-09   3.8487E-06 -6.3603E-10   1.5594E-11  8.2354E-08   1.9580E-12 -1.9415E-16
    99      2.6645E-07   1.6518E-05 -2.7568E-09   3.8874E-06 -6.4888E-10   1.5909E-11  8.3182E-08   1.9976E-12 -2.0006E-16
   100      2.6912E-07   1.6684E-05 -2.8125E-09   3.9265E-06 -6.6199E-10   1.6230E-11  8.4018E-08   2.0379E-12 -2.0615E-16
   101      2.7183E-07   1.6852E-05 -2.8694E-09   3.9659E-06 -6.7536E-10   1.6558E-11  8.4862E-08   2.0791E-12 -2.1243E-16
   102      2.7456E-07   1.7021E-05 -2.9273E-09   4.0058E-06 -6.8901E-10   1.6893E-11  8.5715E-08   2.1211E-12 -2.1890E-16
   103      2.7732E-07   1.7192E-05 -2.9865E-09   4.0461E-06 -7.0292E-10   1.7234E-11  8.6577E-08   2.1639E-12 -2.2557E-16
   104      2.8011E-07   1.7365E-05 -3.0468E-09   4.0867E-06 -7.1712E-10   1.7582E-11  8.7447E-08   2.2077E-12 -2.3244E-16
   105      2.8292E-07   1.7539E-05 -3.1083E-09   4.1278E-06 -7.3161E-10   1.7937E-11  8.8326E-08   2.2523E-12 -2.3951E-16
   106      2.8577E-07   1.7716E-05 -3.1711E-09   4.1693E-06 -7.4639E-10   1.8300E-11  8.9213E-08   2.2978E-12 -2.4681E-16
   107      2.8864E-07   1.7894E-05 -3.2352E-09   4.2112E-06 -7.6147E-10   1.8669E-11  9.0110E-08   2.3442E-12 -2.5432E-16
   108      2.9154E-07   1.8074E-05 -3.3005E-09   4.2535E-06 -7.7685E-10   1.9047E-11  9.1016E-08   2.3915E-12 -2.6207E-16
   109      2.9447E-07   1.8255E-05 -3.3672E-09   4.2963E-06 -7.9254E-10   1.9431E-11  9.1930E-08   2.4398E-12 -2.7005E-16
   110      2.9743E-07   1.8439E-05 -3.4352E-09   4.3394E-06 -8.0855E-10   1.9824E-11  9.2854E-08   2.4891E-12 -2.7828E-16
   111      3.0042E-07   1.8624E-05 -3.5046E-09   4.3830E-06 -8.2489E-10   2.0224E-11  9.3787E-08   2.5394E-12 -2.8675E-16
   112      3.0344E-07   1.8811E-05 -3.5754E-09   4.4271E-06 -8.4155E-10   2.0633E-11  9.4730E-08   2.5907E-12 -2.9548E-16
   113      3.0649E-07   1.9000E-05 -3.6477E-09   4.4716E-06 -8.5855E-10   2.1050E-11  9.5682E-08   2.6430E-12 -3.0448E-16
   114      3.0957E-07   1.9191E-05 -3.7213E-09   4.5165E-06 -8.7590E-10   2.1475E-11  9.6644E-08   2.6964E-12 -3.1375E-16
   115      3.1268E-07   1.9384E-05 -3.7965E-09   4.5619E-06 -8.9359E-10   2.1909E-11  9.7615E-08   2.7509E-12 -3.2331E-16
   116      3.1582E-07   1.9579E-05 -3.8732E-09   4.6078E-06 -9.1164E-10   2.2351E-11  9.8596E-08   2.8065E-12 -3.3316E-16
   117      3.1899E-07   1.9776E-05 -3.9515E-09   4.6541E-06 -9.3006E-10   2.2803E-11  9.9587E-08   2.8632E-12 -3.4330E-16
   118      3.2220E-07   1.9974E-05 -4.0313E-09   4.7009E-06 -9.4885E-10   2.3264E-11  1.0059E-07   2.9210E-12 -3.5376E-16
   119      3.2544E-07   2.0175E-05 -4.1127E-09   4.7481E-06 -9.6801E-10   2.3734E-11  1.0160E-07   2.9800E-12 -3.6453E-16
   120      3.2871E-07   2.0378E-05 -4.1958E-09   4.7958E-06 -9.8757E-10   2.4213E-11  1.0262E-07   3.0402E-12 -3.7563E-16
   121      3.3201E-07   2.0583E-05 -4.2806E-09   4.8440E-06 -1.0075E-09   2.4702E-11  1.0365E-07   3.1016E-12 -3.8707E-16
   122      3.3535E-07   2.0789E-05 -4.3670E-09   4.8927E-06 -1.0279E-09   2.5201E-11  1.0469E-07   3.1643E-12 -3.9886E-16
