1  20.9998520792  20.9999467486
2  20.999408313  20.9997869933
3  20.9986686893  20.9995207314
4  20.9976331883  20.9991479582
5  20.9963017821  20.9986686669
6  20.9946744348  20.9980828491
7  20.9927511028  20.9973904945
8  20.9905317342  20.9965915906
9  20.9880162692  20.9956861234
10  20.9852046401  20.9946740766
11  20.982096771  20.9935554324
12  20.9786925782  20.9923301709
13  20.9749919697  20.9909982702
14  20.9709948456  20.9895597067
15  20.9667010979  20.9880144549
16  20.9621106105  20.9863624871
17  20.957223259  20.984603774
18  20.9520389112  20.9827382843
19  20.9465574263  20.9807659847
20  20.9407786557  20.9786868401
21  20.9347024422  20.9765008134
22  20.9283286207  20.9742078657
23  20.9216570175  20.9718079559
24  20.9146874508  20.9693010413
25  20.9074197302  20.966687077
26  20.8998536572  20.9639660163
27  20.8919890245  20.9611378106
28  20.8838256167  20.9582024092
29  20.8753632095  20.9551597595
30  20.8666015705  20.9520098071
31  20.8575404581  20.9487524953
32  20.8481796227  20.9453877659
33  20.8385188054  20.9419155582
34  20.8285577389  20.9383358099
35  20.8182961469  20.9346484567
36  20.8077337445  20.9308534321
37  20.7968702375  20.9269506677
38  20.785705323  20.9229400933
39  20.774238689  20.9188216363
40  20.7624700143  20.9145952223
41  20.7503989687  20.910260775
42  20.7380252125  20.9058182159
43  20.7253483969  20.9012674646
44  20.7123681637  20.8966084383
45  20.6990841452  20.8918410527
46  20.6854959641  20.886965221
47  20.6716032338  20.8819808546
48  20.6574055575  20.8768878626
49  20.6429025292  20.8716861521
50  20.6280937325  20.8663756283
51  20.6129787416  20.8609561941
52  20.5975571201  20.8554277503
53  20.581828422  20.8497901956
54  20.5657921908  20.8440434265
55  20.5494479596  20.8381873376
56  20.5327952514  20.8322218212
57  20.5158335783  20.8261467673
58  20.4985624422  20.819962064
59  20.4809813338  20.813667597
60  20.4630897332  20.80726325
61  20.4448871096  20.8007489043
62  20.4263729211  20.7941244392
63  20.4075466144  20.7873897315
64  20.388407625  20.7805446561
65  20.368955377  20.7735890854
66  20.3491892829  20.7665228897
67  20.3291087435  20.7593459368
68  20.3087131475  20.7520580925
69  20.288001872  20.7446592202
70  20.2669742816  20.7371491808
71  20.2456297289  20.7295278332
72  20.2239675538  20.7217950336
73  20.2019870839  20.7139506362
74  20.1796876337  20.7059944927
75  20.1570685051  20.6979264523
76  20.1341289866  20.6897463618
77  20.1108683537  20.6814540659
78  20.0872858684  20.6730494066
79  20.0633807788  20.6645322234
80  20.0391523197  20.6559023536
81  20.0145997114  20.6471596317
82  19.9897221604  20.6383038901
83  19.9645188585  20.6293349583
84  19.9389889831  20.6202526636
85  19.9131316966  20.6110568306
86  19.8869461466  20.6017472812
87  19.8604314652  20.592323835
88  19.8335867692  20.5827863088
89  19.8064111597  20.5731345169
90  19.7789037216  20.563368271
91  19.7510635238  20.5534873799
92  19.7228896188  20.54349165
93  19.6943810422  20.5333808848
94  19.6655368127  20.5231548852
95  19.6363559317  20.5128134495
96  19.6068373832  20.5023563729
97  19.5769801332  20.491783448
98  19.5467831297  20.4810944647
99  19.5162453022  20.4702892099
100  19.4853655615  20.4593674677
101  19.4541427994  20.4483290195
102  19.4225758882  20.4371736435
103  19.3906636805  20.4259011152
104  19.358405009  20.4145112071
105  19.3257986858  20.4030036888
106  19.2928435022  20.3913783267
107  19.2595382284  20.3796348844
108  19.2258816132  20.3677731224
109  19.191872383  20.3557927981
110  19.1575092425  20.3436936657
111  19.122790873  20.3314754765
112  19.0877159329  20.3191379786
113  19.0522830571  20.3066809166
114  19.0164908561  20.2941040323
115  18.9803379159  20.281407064
116  18.9438227977  20.268589747
117  18.9069440367  20.2556518129
118  18.8697001425  20.2425929903
119  18.8320895979  20.2294130042
120  18.7941108585  20.2161115766
121  18.7557623524  20.2026884255
122  18.7170424795  20.1891432659
123  18.6779496105  20.1754758091
124  18.6384820871  20.1616857629
125  18.5986382207  20.1477728315
126  18.558416292  20.1337367157
127  18.5178145504  20.1195771124
128  18.4768312132  20.1052937148
129  18.4354644649  20.0908862128
130  18.3937124566  20.0763542921
131  18.3515733051  20.0616976348
132  18.3090450923  20.0469159192
133  18.2661258641  20.0320088197
134  18.2228136299  20.0169760068
135  18.1791063617  20.001817147
136  18.135001993  19.9865319028
