#                              P           Q            P           Q            P           Q
#                R                  5p-                      5p                       5d-
    38      1.6452E-08    5.6893E-11  1.2116E-06   8.9120E-13 -2.4307E-17   2.4118E-18  8.5603E-14
    39      1.6617E-08    5.8042E-11  1.2238E-06   9.0920E-13 -2.5047E-17   2.4853E-18  8.7332E-14
    40      1.6784E-08    5.9215E-11  1.2361E-06   9.2757E-13 -2.5810E-17   2.5609E-18  8.9096E-14
    41      1.6953E-08    6.0411E-11  1.2485E-06   9.4631E-13 -2.6596E-17   2.6389E-18  9.0896E-14
    42      1.7123E-08    6.1631E-11  1.2610E-06   9.6543E-13 -2.7406E-17   2.7193E-18  9.2732E-14
    43      1.7295E-08    6.2877E-11  1.2737E-06   9.8493E-13 -2.8241E-17   2.8021E-18  9.4605E-14
    44      1.7469E-08    6.4147E-11  1.2865E-06   1.0048E-12 -2.9101E-17   2.8875E-18  9.6517E-14
    45      1.7644E-08    6.5443E-11  1.2994E-06   1.0251E-12 -2.9987E-17   2.9754E-18  9.8466E-14
    46      1.7822E-08    6.6765E-11  1.3125E-06   1.0458E-12 -3.0900E-17   3.0660E-18  1.0046E-13
    47      1.8001E-08    6.8113E-11  1.3257E-06   1.0670E-12 -3.1841E-17   3.1594E-18  1.0248E-13
    48      1.8182E-08    6.9489E-11  1.3390E-06   1.0885E-12 -3.2811E-17   3.2556E-18  1.0456E-13
    49      1.8364E-08    7.0893E-11  1.3525E-06   1.1105E-12 -3.3810E-17   3.3548E-18  1.0667E-13
    50      1.8549E-08    7.2325E-11  1.3661E-06   1.1329E-12 -3.4840E-17   3.4569E-18  1.0882E-13
    51      1.8735E-08    7.3786E-11  1.3798E-06   1.1558E-12 -3.5901E-17   3.5622E-18  1.1102E-13
    52      1.8924E-08    7.5277E-11  1.3937E-06   1.1792E-12 -3.6994E-17   3.6707E-18  1.1326E-13
    53      1.9114E-08    7.6798E-11  1.4077E-06   1.2030E-12 -3.8121E-17   3.7825E-18  1.1555E-13
    54      1.9306E-08    7.8349E-11  1.4218E-06   1.2273E-12 -3.9282E-17   3.8977E-18  1.1789E-13
    55      1.9500E-08    7.9932E-11  1.4361E-06   1.2521E-12 -4.0478E-17   4.0164E-18  1.2027E-13
    56      1.9696E-08    8.1547E-11  1.4505E-06   1.2774E-12 -4.1711E-17   4.1387E-18  1.2270E-13
    57      1.9894E-08    8.3194E-11  1.4651E-06   1.3032E-12 -4.2981E-17   4.2647E-18  1.2518E-13
    58      2.0094E-08    8.4874E-11  1.4798E-06   1.3295E-12 -4.4290E-17   4.3946E-18  1.2770E-13
    59      2.0296E-08    8.6589E-11  1.4947E-06   1.3564E-12 -4.5639E-17   4.5284E-18  1.3028E-13
    60      2.0500E-08    8.8338E-11  1.5097E-06   1.3838E-12 -4.7029E-17   4.6664E-18  1.3292E-13
    61      2.0706E-08    9.0123E-11  1.5249E-06   1.4117E-12 -4.8462E-17   4.8085E-18  1.3560E-13
    62      2.0914E-08    9.1943E-11  1.5402E-06   1.4402E-12 -4.9937E-17   4.9549E-18  1.3834E-13
    63      2.1124E-08    9.3801E-11  1.5557E-06   1.4693E-12 -5.1458E-17   5.1058E-18  1.4113E-13
    64      2.1336E-08    9.5696E-11  1.5714E-06   1.4990E-12 -5.3025E-17   5.2613E-18  1.4399E-13
    65      2.1551E-08    9.7629E-11  1.5872E-06   1.5293E-12 -5.4640E-17   5.4215E-18  1.4689E-13
    66      2.1768E-08    9.9601E-11  1.6031E-06   1.5602E-12 -5.6304E-17   5.5866E-18  1.4986E-13
    67      2.1986E-08    1.0161E-10  1.6192E-06   1.5917E-12 -5.8019E-17   5.7568E-18  1.5289E-13
    68      2.2207E-08    1.0367E-10  1.6355E-06   1.6239E-12 -5.9786E-17   5.9321E-18  1.5598E-13
    69      2.2430E-08    1.0576E-10  1.6519E-06   1.6567E-12 -6.1607E-17   6.1128E-18  1.5913E-13
    70      2.2656E-08    1.0790E-10  1.6685E-06   1.6901E-12 -6.3483E-17   6.2989E-18  1.6234E-13
    71      2.2884E-08    1.1008E-10  1.6853E-06   1.7243E-12 -6.5416E-17   6.4908E-18  1.6562E-13
    72      2.3114E-08    1.1230E-10  1.7022E-06   1.7591E-12 -6.7409E-17   6.6884E-18  1.6897E-13
    73      2.3346E-08    1.1457E-10  1.7193E-06   1.7947E-12 -6.9461E-17   6.8921E-18  1.7238E-13
    74      2.3580E-08    1.1688E-10  1.7366E-06   1.8309E-12 -7.1577E-17   7.1020E-18  1.7586E-13
    75      2.3817E-08    1.1924E-10  1.7541E-06   1.8679E-12 -7.3757E-17   7.3183E-18  1.7942E-13
    76      2.4057E-08    1.2165E-10  1.7717E-06   1.9056E-12 -7.6003E-17   7.5412E-18  1.8304E-13
    77      2.4299E-08    1.2411E-10  1.7895E-06   1.9441E-12 -7.8318E-17   7.7708E-18  1.8674E-13
    78      2.4543E-08    1.2662E-10  1.8075E-06   1.9834E-12 -8.0703E-17   8.0075E-18  1.9051E-13
    79      2.4789E-08    1.2918E-10  1.8257E-06   2.0235E-12 -8.3160E-17   8.2514E-18  1.9436E-13
    80      2.5039E-08    1.3179E-10  1.8440E-06   2.0643E-12 -8.5693E-17   8.5027E-18  1.9829E-13
    81      2.5290E-08    1.3445E-10  1.8625E-06   2.1061E-12 -8.8303E-17   8.7616E-18  2.0229E-13
    82      2.5544E-08    1.3716E-10  1.8813E-06   2.1486E-12 -9.0992E-17   9.0284E-18  2.0638E-13
    83      2.5801E-08    1.3993E-10  1.9002E-06   2.1920E-12 -9.3763E-17   9.3034E-18  2.1055E-13
    84      2.6060E-08    1.4276E-10  1.9193E-06   2.2363E-12 -9.6619E-17   9.5867E-18  2.1480E-13
    85      2.6322E-08    1.4565E-10  1.9385E-06   2.2815E-12 -9.9561E-17   9.8787E-18  2.1914E-13
    86      2.6587E-08    1.4859E-10  1.9580E-06   2.3275E-12 -1.0259E-16   1.0180E-17  2.2357E-13
    87      2.6854E-08    1.5159E-10  1.9777E-06   2.3746E-12 -1.0572E-16   1.0490E-17  2.2808E-13
    88      2.7124E-08    1.5465E-10  1.9976E-06   2.4225E-12 -1.0894E-16   1.0809E-17  2.3269E-13
    89      2.7397E-08    1.5778E-10  2.0177E-06   2.4715E-12 -1.1225E-16   1.1138E-17  2.3739E-13
    90      2.7672E-08    1.6096E-10  2.0379E-06   2.5214E-12 -1.1567E-16   1.1477E-17  2.4219E-13
    91      2.7950E-08    1.6421E-10  2.0584E-06   2.5723E-12 -1.1920E-16   1.1827E-17  2.4708E-13
    92      2.8231E-08    1.6753E-10  2.0791E-06   2.6243E-12 -1.2283E-16   1.2187E-17  2.5207E-13
    93      2.8515E-08    1.7092E-10  2.1000E-06   2.6773E-12 -1.2657E-16   1.2558E-17  2.5716E-13
    94      2.8801E-08    1.7437E-10  2.1211E-06   2.7314E-12 -1.3042E-16   1.2941E-17  2.6236E-13
    95      2.9091E-08    1.7789E-10  2.1424E-06   2.7866E-12 -1.3439E-16   1.3335E-17  2.6766E-13
    96      2.9383E-08    1.8149E-10  2.1640E-06   2.8429E-12 -1.3849E-16   1.3741E-17  2.7307E-13
    97      2.9678E-08    1.8515E-10  2.1857E-06   2.9003E-12 -1.4270E-16   1.4159E-17  2.7858E-13
    98      2.9977E-08    1.8889E-10  2.2077E-06   2.9589E-12 -1.4705E-16   1.4591E-17  2.8421E-13
    99      3.0278E-08    1.9271E-10  2.2299E-06   3.0187E-12 -1.5153E-16   1.5035E-17  2.8995E-13
   100      3.0582E-08    1.9660E-10  2.2523E-06   3.0796E-12 -1.5614E-16   1.5493E-17  2.9581E-13
   101      3.0890E-08    2.0057E-10  2.2749E-06   3.1419E-12 -1.6090E-16   1.5965E-17  3.0179E-13
   102      3.1200E-08    2.0462E-10  2.2978E-06   3.2053E-12 -1.6580E-16   1.6451E-17  3.0788E-13
   103      3.1514E-08    2.0876E-10  2.3209E-06   3.2701E-12 -1.7085E-16   1.6952E-17  3.1410E-13
   104      3.1830E-08    2.1298E-10  2.3442E-06   3.3361E-12 -1.7605E-16   1.7468E-17  3.2045E-13
   105      3.2150E-08    2.1728E-10  2.3678E-06   3.4035E-12 -1.8141E-16   1.8000E-17  3.2692E-13
   106      3.2473E-08    2.2167E-10  2.3915E-06   3.4723E-12 -1.8694E-16   1.8548E-17  3.3352E-13
   107      3.2800E-08    2.2614E-10  2.4156E-06   3.5424E-12 -1.9263E-16   1.9113E-17  3.4026E-13
   108      3.3129E-08    2.3071E-10  2.4399E-06   3.6140E-12 -1.9850E-16   1.9695E-17  3.4714E-13
   109      3.3462E-08    2.3537E-10  2.4644E-06   3.6870E-12 -2.0454E-16   2.0295E-17  3.5415E-13
   110      3.3799E-08    2.4013E-10  2.4891E-06   3.7615E-12 -2.1077E-16   2.0913E-17  3.6130E-13
   111      3.4138E-08    2.4498E-10  2.5142E-06   3.8375E-12 -2.1719E-16   2.1550E-17  3.6860E-13
   112      3.4481E-08    2.4993E-10  2.5394E-06   3.9150E-12 -2.2380E-16   2.2206E-17  3.7605E-13
   113      3.4828E-08    2.5498E-10  2.5650E-06   3.9941E-12 -2.3062E-16   2.2883E-17  3.8364E-13
   114      3.5178E-08    2.6013E-10  2.5907E-06   4.0748E-12 -2.3764E-16   2.3580E-17  3.9139E-13
   115      3.5531E-08    2.6538E-10  2.6168E-06   4.1571E-12 -2.4488E-16   2.4298E-17  3.9930E-13
   116      3.5889E-08    2.7074E-10  2.6431E-06   4.2411E-12 -2.5234E-16   2.5038E-17  4.0737E-13
   117      3.6249E-08    2.7621E-10  2.6696E-06   4.3267E-12 -2.6002E-16   2.5800E-17  4.1560E-13
   118      3.6614E-08    2.8179E-10  2.6965E-06   4.4141E-12 -2.6794E-16   2.6586E-17  4.2399E-13
   119      3.6982E-08    2.8749E-10  2.7236E-06   4.5033E-12 -2.7610E-16   2.7396E-17  4.3256E-13
   120      3.7353E-08    2.9329E-10  2.7509E-06   4.5943E-12 -2.8451E-16   2.8230E-17  4.4130E-13
   121      3.7729E-08    2.9922E-10  2.7786E-06   4.6871E-12 -2.9318E-16   2.9090E-17  4.5021E-13
   122      3.8108E-08    3.0526E-10  2.8065E-06   4.7818E-12 -3.0210E-16   2.9975E-17  4.5931E-13
   123      3.8491E-08    3.1143E-10  2.8347E-06   4.8784E-12 -3.1131E-16   3.0888E-17  4.6858E-13
   124      3.8878E-08    3.1772E-10  2.8632E-06   4.9769E-12 -3.2079E-16   3.1829E-17  4.7805E-13
   125      3.9268E-08    3.2414E-10  2.8920E-06   5.0775E-12 -3.3056E-16   3.2798E-17  4.8771E-13
   126      3.9663E-08    3.3069E-10  2.9210E-06   5.1800E-12 -3.4062E-16   3.3797E-17  4.9756E-13
   127      4.0062E-08    3.3737E-10  2.9504E-06   5.2847E-12 -3.5100E-16   3.4827E-17  5.0761E-13
   128      4.0464E-08    3.4418E-10  2.9801E-06   5.3915E-12 -3.6168E-16   3.5887E-17  5.1787E-13
   129      4.0871E-08    3.5114E-10  3.0100E-06   5.5004E-12 -3.7270E-16   3.6980E-17  5.2833E-13
   130      4.1282E-08    3.5823E-10  3.0403E-06   5.6115E-12 -3.8405E-16   3.8106E-17  5.3900E-13
   131      4.1697E-08    3.6547E-10  3.0708E-06   5.7248E-12 -3.9575E-16   3.9267E-17  5.4989E-13
   132      4.2116E-08    3.7285E-10  3.1017E-06   5.8405E-12 -4.0780E-16   4.0463E-17  5.6100E-13
   133      4.2539E-08    3.8038E-10  3.1328E-06   5.9585E-12 -4.2022E-16   4.1695E-17  5.7233E-13
   134      4.2966E-08    3.8807E-10  3.1643E-06   6.0788E-12 -4.3302E-16   4.2965E-17  5.8389E-13
   135      4.3398E-08    3.9591E-10  3.1961E-06   6.2016E-12 -4.4620E-16   4.4273E-17  5.9569E-13
   136      4.3834E-08    4.0390E-10  3.2282E-06   6.3269E-12 -4.5979E-16   4.5621E-17  6.0772E-13
   137      4.4275E-08    4.1206E-10  3.2607E-06   6.4547E-12 -4.7379E-16   4.7011E-17  6.2000E-13
   138      4.4720E-08    4.2039E-10  3.2935E-06   6.5851E-12 -4.8822E-16   4.8443E-17  6.3252E-13
   139      4.5169E-08    4.2888E-10  3.3266E-06   6.7182E-12 -5.0309E-16   4.9918E-17  6.4530E-13
   140      4.5623E-08    4.3754E-10  3.3600E-06   6.8539E-12 -5.1841E-16   5.1438E-17  6.5834E-13
   141      4.6082E-08    4.4638E-10  3.3938E-06   6.9923E-12 -5.3420E-16   5.3005E-17  6.7163E-13
   142      4.6545E-08    4.5540E-10  3.4279E-06   7.1336E-12 -5.5047E-16   5.4619E-17  6.8520E-13
   143      4.7013E-08    4.6460E-10  3.4623E-06   7.2777E-12 -5.6723E-16   5.6282E-17  6.9904E-13
   144      4.7485E-08    4.7398E-10  3.4971E-06   7.4247E-12 -5.8451E-16   5.7996E-17  7.1317E-13
   145      4.7962E-08    4.8356E-10  3.5323E-06   7.5747E-12 -6.0231E-16   5.9763E-17  7.2757E-13
   146      4.8444E-08    4.9333E-10  3.5678E-06   7.7277E-12 -6.2065E-16   6.1583E-17  7.4227E-13
   147      4.8931E-08    5.0329E-10  3.6036E-06   7.8838E-12 -6.3956E-16   6.3458E-17  7.5727E-13
   148      4.9423E-08    5.1346E-10  3.6398E-06   8.0431E-12 -6.5903E-16   6.5391E-17  7.7256E-13
   149      4.9920E-08    5.2383E-10  3.6764E-06   8.2056E-12 -6.7910E-16   6.7382E-17  7.8817E-13
   150      5.0422E-08    5.3442E-10  3.7134E-06   8.3713E-12 -6.9979E-16   6.9434E-17  8.0409E-13
   151      5.0928E-08    5.4521E-10  3.7507E-06   8.5405E-12 -7.2110E-16   7.1549E-17  8.2034E-13
   152      5.1440E-08    5.5623E-10  3.7884E-06   8.7130E-12 -7.4306E-16   7.3728E-17  8.3691E-13
   153      5.1957E-08    5.6746E-10  3.8265E-06   8.8890E-12 -7.6569E-16   7.5973E-17  8.5382E-13
   154      5.2479E-08    5.7893E-10  3.8649E-06   9.0686E-12 -7.8901E-16   7.8287E-17  8.7106E-13
   155      5.3007E-08    5.9062E-10  3.9038E-06   9.2518E-12 -8.1303E-16   8.0671E-17  8.8866E-13
   156      5.3539E-08    6.0255E-10  3.9430E-06   9.4387E-12 -8.3779E-16   8.3128E-17  9.0661E-13
   157      5.4078E-08    6.1473E-10  3.9826E-06   9.6293E-12 -8.6331E-16   8.5659E-17  9.2493E-13
   158      5.4621E-08    6.2714E-10  4.0226E-06   9.8239E-12 -8.8960E-16   8.8268E-17  9.4361E-13
   159      5.5170E-08    6.3981E-10  4.0631E-06   1.0022E-11 -9.1669E-16   9.0956E-17  9.6267E-13
   160      5.5724E-08    6.5274E-10  4.1039E-06   1.0225E-11 -9.4461E-16   9.3726E-17  9.8212E-13
   161      5.6284E-08    6.6592E-10  4.1452E-06   1.0431E-11 -9.7338E-16   9.6581E-17  1.0020E-12
   162      5.6850E-08    6.7938E-10  4.1868E-06   1.0642E-11 -1.0030E-15   9.9522E-17  1.0222E-12
   163      5.7421E-08    6.9310E-10  4.2289E-06   1.0857E-11 -1.0336E-15   1.0255E-16  1.0429E-12
   164      5.7999E-08    7.0710E-10  4.2714E-06   1.1076E-11 -1.0650E-15   1.0568E-16  1.0639E-12
   165      5.8581E-08    7.2139E-10  4.3143E-06   1.1300E-11 -1.0975E-15   1.0889E-16  1.0854E-12
   166      5.9170E-08    7.3596E-10  4.3577E-06   1.1528E-11 -1.1309E-15   1.1221E-16  1.1073E-12
   167      5.9765E-08    7.5083E-10  4.4015E-06   1.1761E-11 -1.1653E-15   1.1563E-16  1.1297E-12
   168      6.0366E-08    7.6599E-10  4.4457E-06   1.1999E-11 -1.2008E-15   1.1915E-16  1.1525E-12
   169      6.0972E-08    7.8147E-10  4.4904E-06   1.2241E-11 -1.2374E-15   1.2278E-16  1.1758E-12
   170      6.1585E-08    7.9726E-10  4.5355E-06   1.2489E-11 -1.2751E-15   1.2652E-16  1.1996E-12
   171      6.2204E-08    8.1336E-10  4.5811E-06   1.2741E-11 -1.3139E-15   1.3037E-16  1.2238E-12
   172      6.2829E-08    8.2979E-10  4.6271E-06   1.2998E-11 -1.3539E-15   1.3434E-16  1.2485E-12
   173      6.3461E-08    8.4656E-10  4.6736E-06   1.3261E-11 -1.3952E-15   1.3843E-16  1.2737E-12
   174      6.4098E-08    8.6366E-10  4.7206E-06   1.3529E-11 -1.4377E-15   1.4265E-16  1.2995E-12
   175      6.4743E-08    8.8110E-10  4.7681E-06   1.3802E-11 -1.4814E-15   1.4699E-16  1.3257E-12
   176      6.5393E-08    8.9890E-10  4.8160E-06   1.4081E-11 -1.5266E-15   1.5147E-16  1.3525E-12
   177      6.6050E-08    9.1706E-10  4.8644E-06   1.4365E-11 -1.5731E-15   1.5608E-16  1.3798E-12
   178      6.6714E-08    9.3559E-10  4.9133E-06   1.4655E-11 -1.6210E-15   1.6083E-16  1.4077E-12
   179      6.7385E-08    9.5449E-10  4.9627E-06   1.4952E-11 -1.6703E-15   1.6573E-16  1.4361E-12
   180      6.8062E-08    9.7377E-10  5.0125E-06   1.5254E-11 -1.7212E-15   1.7078E-16  1.4652E-12
   181      6.8746E-08    9.9344E-10  5.0629E-06   1.5562E-11 -1.7736E-15   1.7598E-16  1.4948E-12
   182      6.9437E-08    1.0135E-09  5.1138E-06   1.5876E-11 -1.8276E-15   1.8134E-16  1.5249E-12
   183      7.0135E-08    1.0340E-09  5.1652E-06   1.6197E-11 -1.8833E-15   1.8686E-16  1.5558E-12
   184      7.0840E-08    1.0549E-09  5.2171E-06   1.6524E-11 -1.9406E-15   1.9255E-16  1.5872E-12
   185      7.1552E-08    1.0762E-09  5.2695E-06   1.6858E-11 -1.9997E-15   1.9842E-16  1.6192E-12
   186      7.2271E-08    1.0979E-09  5.3225E-06   1.7198E-11 -2.0606E-15   2.0446E-16  1.6520E-12
   187      7.2997E-08    1.1201E-09  5.3760E-06   1.7546E-11 -2.1234E-15   2.1069E-16  1.6853E-12
   188      7.3731E-08    1.1427E-09  5.4300E-06   1.7900E-11 -2.1881E-15   2.1710E-16  1.7194E-12
   189      7.4472E-08    1.1658E-09  5.4846E-06   1.8262E-11 -2.2547E-15   2.2372E-16  1.7541E-12
   190      7.5220E-08    1.1894E-09  5.5397E-06   1.8631E-11 -2.3234E-15   2.3053E-16  1.7895E-12
   191      7.5976E-08    1.2134E-09  5.5954E-06   1.9007E-11 -2.3941E-15   2.3755E-16  1.8257E-12
   192      7.6740E-08    1.2379E-09  5.6516E-06   1.9391E-11 -2.4670E-15   2.4478E-16  1.8626E-12
   193      7.7511E-08    1.2629E-09  5.7084E-06   1.9783E-11 -2.5422E-15   2.5224E-16  1.9002E-12
   194      7.8290E-08    1.2884E-09  5.7658E-06   2.0182E-11 -2.6196E-15   2.5992E-16  1.9386E-12
   195      7.9077E-08    1.3145E-09  5.8237E-06   2.0590E-11 -2.6994E-15   2.6784E-16  1.9777E-12
   196      7.9871E-08    1.3410E-09  5.8823E-06   2.1006E-11 -2.7816E-15   2.7599E-16  2.0177E-12
   197      8.0674E-08    1.3681E-09  5.9414E-06   2.1430E-11 -2.8663E-15   2.8440E-16  2.0585E-12
   198      8.1485E-08    1.3957E-09  6.0011E-06   2.1863E-11 -2.9536E-15   2.9306E-16  2.1000E-12
   199      8.2304E-08    1.4239E-09  6.0614E-06   2.2305E-11 -3.0435E-15   3.0199E-16  2.1425E-12
   200      8.3131E-08    1.4527E-09  6.1223E-06   2.2756E-11 -3.1362E-15   3.1118E-16  2.1858E-12
   201      8.3967E-08    1.4820E-09  6.1838E-06   2.3215E-11 -3.2317E-15   3.2066E-16  2.2299E-12
   202      8.4810E-08    1.5120E-09  6.2460E-06   2.3684E-11 -3.3302E-15   3.3042E-16  2.2750E-12
   203      8.5663E-08    1.5425E-09  6.3088E-06   2.4163E-11 -3.4316E-15   3.4049E-16  2.3209E-12
   204      8.6524E-08    1.5737E-09  6.3722E-06   2.4651E-11 -3.5361E-15   3.5086E-16  2.3678E-12
   205      8.7393E-08    1.6055E-09  6.4362E-06   2.5149E-11 -3.6438E-15   3.6154E-16  2.4156E-12
   206      8.8272E-08    1.6379E-09  6.5009E-06   2.5657E-11 -3.7547E-15   3.7255E-16  2.4644E-12
   207      8.9159E-08    1.6710E-09  6.5662E-06   2.6175E-11 -3.8691E-15   3.8390E-16  2.5142E-12
   208      9.0055E-08    1.7048E-09  6.6322E-06   2.6704E-11 -3.9869E-15   3.9559E-16  2.5650E-12
   209      9.0960E-08    1.7392E-09  6.6989E-06   2.7243E-11 -4.1083E-15   4.0764E-16  2.6168E-12
   210      9.1874E-08    1.7743E-09  6.7662E-06   2.7794E-11 -4.2335E-15   4.2005E-16  2.6697E-12
   211      9.2797E-08    1.8102E-09  6.8342E-06   2.8355E-11 -4.3624E-15   4.3284E-16  2.7236E-12
   212      9.3730E-08    1.8467E-09  6.9029E-06   2.8928E-11 -4.4952E-15   4.4603E-16  2.7786E-12
   213      9.4672E-08    1.8840E-09  6.9723E-06   2.9513E-11 -4.6321E-15   4.5961E-16  2.8348E-12
   214      9.5623E-08    1.9221E-09  7.0423E-06   3.0109E-11 -4.7732E-15   4.7361E-16  2.8920E-12
   215      9.6585E-08    1.9609E-09  7.1131E-06   3.0717E-11 -4.9186E-15   4.8803E-16  2.9505E-12
   216      9.7555E-08    2.0005E-09  7.1846E-06   3.1337E-11 -5.0684E-15   5.0289E-16  3.0101E-12
   217      9.8536E-08    2.0410E-09  7.2568E-06   3.1971E-11 -5.2227E-15   5.1821E-16  3.0709E-12
   218      9.9526E-08    2.0822E-09  7.3297E-06   3.2616E-11 -5.3818E-15   5.3399E-16  3.1329E-12
   219      1.0053E-07    2.1243E-09  7.4034E-06   3.3275E-11 -5.5457E-15   5.5025E-16  3.1962E-12
   220      1.0154E-07    2.1672E-09  7.4778E-06   3.3947E-11 -5.7146E-15   5.6701E-16  3.2608E-12
   221      1.0256E-07    2.2109E-09  7.5530E-06   3.4633E-11 -5.8886E-15   5.8428E-16  3.3266E-12
   222      1.0359E-07    2.2556E-09  7.6289E-06   3.5333E-11 -6.0679E-15   6.0207E-16  3.3938E-12
   223      1.0463E-07    2.3012E-09  7.7055E-06   3.6047E-11 -6.2527E-15   6.2041E-16  3.4624E-12
   224      1.0568E-07    2.3477E-09  7.7830E-06   3.6775E-11 -6.4432E-15   6.3930E-16  3.5323E-12
   225      1.0674E-07    2.3951E-09  7.8612E-06   3.7518E-11 -6.6394E-15   6.5877E-16  3.6037E-12
   226      1.0782E-07    2.4435E-09  7.9402E-06   3.8276E-11 -6.8416E-15   6.7884E-16  3.6765E-12
   227      1.0890E-07    2.4928E-09  8.0200E-06   3.9049E-11 -7.0499E-15   6.9951E-16  3.7508E-12
   228      1.0999E-07    2.5432E-09  8.1006E-06   3.9838E-11 -7.2646E-15   7.2081E-16  3.8265E-12
   229      1.1110E-07    2.5946E-09  8.1820E-06   4.0643E-11 -7.4859E-15   7.4276E-16  3.9038E-12
   230      1.1222E-07    2.6470E-09  8.2643E-06   4.1464E-11 -7.7139E-15   7.6538E-16  3.9827E-12
   231      1.1334E-07    2.7005E-09  8.3473E-06   4.2301E-11 -7.9488E-15   7.8869E-16  4.0632E-12
   232      1.1448E-07    2.7550E-09  8.4312E-06   4.3156E-11 -8.1908E-15   8.1271E-16  4.1452E-12
