      50   17    4   89       -0.015895270915 
      51   17    4   90       -0.018163640202 
      53   17    4   93       -0.026889016999 
      54   17    4   97        0.014952565065 
      55   17    4   98        0.019357154779 
      56   18    4   84        0.010514505769 
      57   18    4   89       -0.013657876915 
      58   18    4   90        0.045832085296 
      60   18    4   93        0.045145955842 
      61   18    4   98       -0.018509898126 
      66   15    8   89        0.013199502048 
      67   15    8   90       -0.018163639076 
      69   15    8   93       -0.026889016731 
      70   15    8   97       -0.011912633341 
      71   15    8   98        0.019357154852 
      74   16    8   80       -0.055940929634 
      75   16    8   83        0.093458176449 
      76   16    8   84        0.015951997897 
      77   16    8   88       -0.137349688535 
      78   16    8   89       -0.013219944815 
      79   16    8   90        0.072613460558 
      82   16    8   93        0.076780584064 
      83   16    8   96        0.111904794699 
      84   16    8   97        0.011081659157 
      85   16    8   98       -0.033238547871 
      96   15    4   44       -0.026889016929 
      97   15    4   49        0.019357154875 
     102   16    4   39       -0.134313490019 
     103   16    4   40       -0.026877817566 
     105   16    4   43        0.031489541882 
     107   16    4   48        0.015369431870 
     112   19    8   40       -0.046553743306 
     114   19    8   43        0.054541485876 
     115   19    8   44       -0.075626067579 
     116   19    8   48        0.026620637023 
     117   19    8   49        0.033037221744 
     122   20    4  167       -0.017317275702 
     123   20    4  171        0.040097764731 
     125   20    4  173       -0.050160608628 
     126   20    4  174        0.081121844594 
     127   20    4  177       -0.026451091108 
     128   20    4  178       -0.034695795147 
     137   17    8  174        0.038026812434 
     138   17    8  178       -0.027375150915 
     140   18    8  171        0.023656135713 
     142   18    8  173       -0.022202249278 
     143   18    8  174        0.031923011849 
     144   18    8  178       -0.013088474545 
     148   20    8  232        0.048895878211
     149   20    8  233       -0.057756664541
     150   20    8  236        0.026890712212
       2    8    3  372       -0.012239929170
       3    8    3  374       -0.014392330188
       4    8    3  380        0.012662132922
       5   17   16  363       -0.010957312470
       6   17   16  367        0.013661102887
       7   17   16  371       -0.018130821042
       8   17   16  373       -0.022539365634
       9   17   16  379        0.021935010496
      10   17   16  385        0.013207143987
      11   18   16  362        0.011793919665
      12   18   16  364       -0.013510784054
      13   18   16  368       -0.016856332598
      14   18   16  372        0.022305353428
      15   18   16  374        0.027478682087
      16   18   16  380       -0.026048784417
      17   18   16  386       -0.014517734731
      18    4    3  320        0.010174927722
      19   16   15  307        0.010057432636
      20   16   15  309        0.011348458531
      21   16   15  313       -0.014155094306
      22   16   15  317        0.018795396312
      23   16   15  319        0.023363765610
      24   16   15  325       -0.022677632537
      25   16   15  331       -0.013473740502
      26   20   16  453       -0.010310851360
      27   20   16  454        0.011797463966
      28   20   16  457        0.014689360439
      29   20   16  460       -0.019395369664
      30   20   16  461        0.023897734503
      31   20   16  466       -0.022908989234
      32   20   16  471        0.013488474548
      33   20   16  473        0.010277335165
      34   18   17  467       -0.011221882490
      35   18   17  473        0.012240833896
      36   19   16  412       -0.010310851359
      37   19   16  413        0.011797463964
      38   19   16  416        0.014689360438
      39   19   16  419       -0.019395369664
      40   19   16  420        0.023897734491
      41   19   16  425       -0.022908989192
      42   19   16  430        0.013488474437
      43   20   17  527        0.011221882320
      44   20   17  532       -0.012240834165
      45   17    3   92        0.011069961685
      46   18    3   90       -0.013224583427
      47   18    3   93       -0.021102011980
      48   18    3   98        0.020237570139
      49   18    3  105       -0.010734979054
      62   16    7   93       -0.015708071704
      63   16    7   96       -0.012066667509
      64   16    7   98        0.015840398914
      65   16    7  101       -0.013227329855
      88   15    3   43       -0.014009398579
      89   15    3   48       -0.012725900338
      90   16    3   41        0.010290066965
      91   16    3   44        0.015944946305
      92   16    3   47       -0.011773229286
      93   16    3   49       -0.014515956273
      94   16    3   52       -0.013130337870
     109   19    7   44        0.012046492696
     110   19    7   49       -0.012448833863
     118   20    3  172        0.013193849955
     119   20    3  174       -0.021440447147
     120   20    3  178        0.021195584969
     121   20    3  184        0.011550544183
     130   17    7  173        0.012132495050
     131   17    7  174       -0.010209166130
     132   17    7  177        0.011020952929
     133   17    7  178        0.010672165451
     134   18    7  174       -0.014921375795
     135   18    7  178        0.014310123083
