      19   15    4  356       -0.017072019026
      20   15    4  357       -0.066559327740
      21   15    4  358       -0.087070158217
      22   15    4  359        0.065714563731
      23   15    4  360        0.044189901773
      24   15    4  361       -0.027325679759
      26   14    5  356       -0.031556222393
      27   14    5  357       -0.127575623214
      28   14    5  358       -0.173156925434
      29   14    5  359        0.138832035007
      30   14    5  360        0.101103308555
      31   14    5  361       -0.069328739923
      36   16    4  244        0.017278742038
      37   16    4  247       -0.061544619629
      38   16    4  248        0.046033895139
      39   16    4  249        0.065577532037
      40   16    4  250       -0.076209531816
      41   16    4  252       -0.039341917628
      42   16    4  253        0.064885307911
      43   16    4  255        0.044856171255
      44   16    4  256        0.024322726854
      45   16    4  257        0.031528055282
      46   16    4  263       -0.015006624198
      49   14    6  244        0.031938323110
      50   14    6  245        0.017540562438
      52   14    6  247       -0.117963715959
      53   14    6  248        0.088234384072
      54   14    6  249        0.130414139043
      55   14    6  250       -0.151558348987
      57   14    6  252       -0.083115898139
      58   14    6  253        0.137079910492
      60   14    6  255        0.102627680982
      61   14    6  256        0.055648484621
      62   14    6  257        0.079990678609
      64   14    6  263       -0.040519411819
      65   14    6  264       -0.018112121284
      82   18    4  431        0.017072073577
      83   18    4  432        0.066559547201
      84   18    4  433       -0.087070452540
      85   18    4  434       -0.065714784048
      86   18    4  435       -0.044190047224
      87   18    4  436        0.027325763274
      89   14    8  431        0.031556268360
      90   14    8  432        0.127575822619
      91   14    8  433       -0.173157210275
      92   14    8  434       -0.138832260604
      93   14    8  435       -0.101103470821
      94   14    8  436        0.069328845957
     110    5    4  135        0.014484203370
     111    5    4  136        0.061016295476
     112    5    4  137        0.086086767216
     113    5    4  138       -0.073117471274
     114    5    4  139       -0.056913406778
     115    5    4  140        0.042003060168
     119    6    4   23       -0.014659581076
     121    6    4   26        0.056419096334
     122    6    4   27       -0.042200488928
     123    6    4   28       -0.064836607005
     124    6    4   29        0.075348817170
     126    6    4   31        0.043773980515
     127    6    4   32       -0.072194602579
     129    6    4   34       -0.057771509727
     130    6    4   35       -0.031325757763
     131    6    4   36       -0.048462623331
     133    6    4   42        0.025512787622
     134    6    4   43        0.011404199337
     135    6    4   44       -0.021704887279
     141    8    4  210       -0.014484194782
     142    8    4  211       -0.061016275415
     143    8    4  212        0.086086757733
     144    8    4  213        0.073117476559
     145    8    4  214        0.056913423597
     146    8    4  215       -0.042003082687
